time,tweet_text,wait_time,year,month,day,hour,dayofyear,week,weekday
2019-03-19 13:00:00-07:00,,0.0,2019,3,19,13,78,12,1
2019-03-19 14:00:00-07:00,,0.0,2019,3,19,14,78,12,1
2019-03-19 15:00:00-07:00,,0.0,2019,3,19,15,78,12,1
2019-03-19 16:00:00-07:00,,0.0,2019,3,19,16,78,12,1
2019-03-19 17:00:00-07:00,,0.0,2019,3,19,17,78,12,1
2019-03-19 18:00:00-07:00,,0.0,2019,3,19,18,78,12,1
2019-03-19 19:00:00-07:00,,0.0,2019,3,19,19,78,12,1
2019-03-19 20:00:00-07:00,,0.0,2019,3,19,20,78,12,1
2019-03-19 21:00:00-07:00,,0.0,2019,3,19,21,78,12,1
2019-03-19 22:00:00-07:00,,0.0,2019,3,19,22,78,12,1
2019-03-19 23:00:00-07:00,,0.0,2019,3,19,23,78,12,1
2019-03-20 00:00:00-07:00,,0.0,2019,3,20,0,79,12,2
2019-03-20 01:00:00-07:00,,0.0,2019,3,20,1,79,12,2
2019-03-20 05:00:00-07:00,,0.0,2019,3,20,5,79,12,2
2019-03-20 06:00:00-07:00,,0.0,2019,3,20,6,79,12,2
2019-03-20 07:00:00-07:00,,0.0,2019,3,20,7,79,12,2
2019-03-20 08:00:00-07:00,,0.0,2019,3,20,8,79,12,2
2019-03-20 09:00:00-07:00,,0.0,2019,3,20,9,79,12,2
2019-03-20 10:00:00-07:00,,0.0,2019,3,20,10,79,12,2
2019-03-20 11:00:00-07:00,,0.0,2019,3,20,11,79,12,2
2019-03-20 12:00:00-07:00,,0.0,2019,3,20,12,79,12,2
2019-03-20 13:00:00-07:00,,0.0,2019,3,20,13,79,12,2
2019-03-20 14:00:00-07:00,,0.0,2019,3,20,14,79,12,2
2019-03-20 15:00:00-07:00,,0.0,2019,3,20,15,79,12,2
2019-03-20 16:00:00-07:00,,0.0,2019,3,20,16,79,12,2
2019-03-20 17:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,20,17,79,12,2
2019-03-20 18:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,20,18,79,12,2
2019-03-20 19:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,20,19,79,12,2
2019-03-20 20:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,20,20,79,12,2
2019-03-20 21:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,20,21,79,12,2
2019-03-20 22:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,20,22,79,12,2
2019-03-20 23:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,20,23,79,12,2
2019-03-21 00:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,21,0,80,12,3
2019-03-21 01:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,21,1,80,12,3
2019-03-21 05:00:00-07:00,,0.0,2019,3,21,5,80,12,3
2019-03-21 06:00:00-07:00,,0.0,2019,3,21,6,80,12,3
2019-03-21 07:00:00-07:00,,0.0,2019,3,21,7,80,12,3
2019-03-21 08:00:00-07:00,,0.0,2019,3,21,8,80,12,3
2019-03-21 09:00:00-07:00,,0.0,2019,3,21,9,80,12,3
2019-03-21 10:00:00-07:00,,0.0,2019,3,21,10,80,12,3
2019-03-21 11:00:00-07:00,,0.0,2019,3,21,11,80,12,3
2019-03-21 12:00:00-07:00,,0.0,2019,3,21,12,80,12,3
2019-03-21 13:00:00-07:00,,0.0,2019,3,21,13,80,12,3
2019-03-21 14:00:00-07:00,,0.0,2019,3,21,14,80,12,3
2019-03-21 15:00:00-07:00,,0.0,2019,3,21,15,80,12,3
2019-03-21 16:00:00-07:00,,0.0,2019,3,21,16,80,12,3
2019-03-21 17:00:00-07:00,,0.0,2019,3,21,17,80,12,3
2019-03-21 18:00:00-07:00,,0.0,2019,3,21,18,80,12,3
2019-03-21 19:00:00-07:00,,0.0,2019,3,21,19,80,12,3
2019-03-21 20:00:00-07:00,,0.0,2019,3,21,20,80,12,3
2019-03-21 21:00:00-07:00,,0.0,2019,3,21,21,80,12,3
2019-03-21 22:00:00-07:00,,0.0,2019,3,21,22,80,12,3
2019-03-21 23:00:00-07:00,,0.0,2019,3,21,23,80,12,3
2019-03-22 00:00:00-07:00,,0.0,2019,3,22,0,81,12,4
2019-03-22 01:00:00-07:00,,0.0,2019,3,22,1,81,12,4
2019-03-22 05:00:00-07:00,,0.0,2019,3,22,5,81,12,4
2019-03-22 06:00:00-07:00,,0.0,2019,3,22,6,81,12,4
2019-03-22 07:00:00-07:00,,0.0,2019,3,22,7,81,12,4
2019-03-22 08:00:00-07:00,,0.0,2019,3,22,8,81,12,4
2019-03-22 09:00:00-07:00,,0.0,2019,3,22,9,81,12,4
2019-03-22 10:00:00-07:00,,0.0,2019,3,22,10,81,12,4
2019-03-22 11:00:00-07:00,,0.0,2019,3,22,11,81,12,4
2019-03-22 12:00:00-07:00,,0.0,2019,3,22,12,81,12,4
2019-03-22 13:00:00-07:00,,0.0,2019,3,22,13,81,12,4
2019-03-22 14:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,22,14,81,12,4
2019-03-22 15:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,22,15,81,12,4
2019-03-22 16:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,22,16,81,12,4
2019-03-22 17:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,22,17,81,12,4
2019-03-22 18:00:00-07:00,update - edmonds terminal status - 2 hour wait,2.0,2019,3,22,18,81,12,4
2019-03-22 19:00:00-07:00,update - edmonds terminal status - 2 hour wait,2.0,2019,3,22,19,81,12,4
2019-03-22 20:00:00-07:00,update - edmonds terminal status - 1 hour wait,1.0,2019,3,22,20,81,12,4
2019-03-22 21:00:00-07:00,update - edmonds terminal status - 1 hour wait,1.0,2019,3,22,21,81,12,4
2019-03-22 22:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,22,22,81,12,4
2019-03-22 23:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,22,23,81,12,4
2019-03-23 00:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,23,0,82,12,5
2019-03-23 01:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,23,1,82,12,5
2019-03-23 05:00:00-07:00,,0.0,2019,3,23,5,82,12,5
2019-03-23 06:00:00-07:00,,0.0,2019,3,23,6,82,12,5
2019-03-23 07:00:00-07:00,,0.0,2019,3,23,7,82,12,5
2019-03-23 08:00:00-07:00,,0.0,2019,3,23,8,82,12,5
2019-03-23 09:00:00-07:00,,0.0,2019,3,23,9,82,12,5
2019-03-23 10:00:00-07:00,,0.0,2019,3,23,10,82,12,5
2019-03-23 11:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,11,82,12,5
2019-03-23 12:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,12,82,12,5
2019-03-23 13:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,13,82,12,5
2019-03-23 14:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,14,82,12,5
2019-03-23 15:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,15,82,12,5
2019-03-23 16:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,16,82,12,5
2019-03-23 17:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,17,82,12,5
2019-03-23 18:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,18,82,12,5
2019-03-23 19:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,19,82,12,5
2019-03-23 20:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,20,82,12,5
2019-03-23 21:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,21,82,12,5
2019-03-23 22:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,22,82,12,5
2019-03-23 23:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,23,23,82,12,5
2019-03-24 00:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,24,0,83,12,6
2019-03-24 01:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,24,1,83,12,6
2019-03-24 05:00:00-07:00,,0.0,2019,3,24,5,83,12,6
2019-03-24 06:00:00-07:00,,0.0,2019,3,24,6,83,12,6
2019-03-24 07:00:00-07:00,,0.0,2019,3,24,7,83,12,6
2019-03-24 08:00:00-07:00,,0.0,2019,3,24,8,83,12,6
2019-03-24 09:00:00-07:00,,0.0,2019,3,24,9,83,12,6
2019-03-24 10:00:00-07:00,,0.0,2019,3,24,10,83,12,6
2019-03-24 11:00:00-07:00,,0.0,2019,3,24,11,83,12,6
2019-03-24 12:00:00-07:00,,0.0,2019,3,24,12,83,12,6
2019-03-24 13:00:00-07:00,,0.0,2019,3,24,13,83,12,6
2019-03-24 14:00:00-07:00,,0.0,2019,3,24,14,83,12,6
2019-03-24 15:00:00-07:00,,0.0,2019,3,24,15,83,12,6
2019-03-24 16:00:00-07:00,,0.0,2019,3,24,16,83,12,6
2019-03-24 17:00:00-07:00,,0.0,2019,3,24,17,83,12,6
2019-03-24 18:00:00-07:00,,0.0,2019,3,24,18,83,12,6
2019-03-24 19:00:00-07:00,,0.0,2019,3,24,19,83,12,6
2019-03-24 20:00:00-07:00,,0.0,2019,3,24,20,83,12,6
2019-03-24 21:00:00-07:00,,0.0,2019,3,24,21,83,12,6
2019-03-24 22:00:00-07:00,,0.0,2019,3,24,22,83,12,6
2019-03-24 23:00:00-07:00,,0.0,2019,3,24,23,83,12,6
2019-03-25 00:00:00-07:00,,0.0,2019,3,25,0,84,13,0
2019-03-25 01:00:00-07:00,,0.0,2019,3,25,1,84,13,0
2019-03-25 05:00:00-07:00,,0.0,2019,3,25,5,84,13,0
2019-03-25 06:00:00-07:00,,0.0,2019,3,25,6,84,13,0
2019-03-25 07:00:00-07:00,,0.0,2019,3,25,7,84,13,0
2019-03-25 08:00:00-07:00,,0.0,2019,3,25,8,84,13,0
2019-03-25 09:00:00-07:00,,0.0,2019,3,25,9,84,13,0
2019-03-25 10:00:00-07:00,,0.0,2019,3,25,10,84,13,0
2019-03-25 11:00:00-07:00,,0.0,2019,3,25,11,84,13,0
2019-03-25 12:00:00-07:00,,0.0,2019,3,25,12,84,13,0
2019-03-25 13:00:00-07:00,,0.0,2019,3,25,13,84,13,0
2019-03-25 14:00:00-07:00,,0.0,2019,3,25,14,84,13,0
2019-03-25 15:00:00-07:00,,0.0,2019,3,25,15,84,13,0
2019-03-25 16:00:00-07:00,,0.0,2019,3,25,16,84,13,0
2019-03-25 17:00:00-07:00,,0.0,2019,3,25,17,84,13,0
2019-03-25 18:00:00-07:00,,0.0,2019,3,25,18,84,13,0
2019-03-25 19:00:00-07:00,,0.0,2019,3,25,19,84,13,0
2019-03-25 20:00:00-07:00,,0.0,2019,3,25,20,84,13,0
2019-03-25 21:00:00-07:00,,0.0,2019,3,25,21,84,13,0
2019-03-25 22:00:00-07:00,,0.0,2019,3,25,22,84,13,0
2019-03-25 23:00:00-07:00,,0.0,2019,3,25,23,84,13,0
2019-03-26 00:00:00-07:00,,0.0,2019,3,26,0,85,13,1
2019-03-26 01:00:00-07:00,,0.0,2019,3,26,1,85,13,1
2019-03-26 05:00:00-07:00,,0.0,2019,3,26,5,85,13,1
2019-03-26 06:00:00-07:00,,0.0,2019,3,26,6,85,13,1
2019-03-26 07:00:00-07:00,,0.0,2019,3,26,7,85,13,1
2019-03-26 08:00:00-07:00,,0.0,2019,3,26,8,85,13,1
2019-03-26 09:00:00-07:00,,0.0,2019,3,26,9,85,13,1
2019-03-26 10:00:00-07:00,,0.0,2019,3,26,10,85,13,1
2019-03-26 11:00:00-07:00,,0.0,2019,3,26,11,85,13,1
2019-03-26 12:00:00-07:00,,0.0,2019,3,26,12,85,13,1
2019-03-26 13:00:00-07:00,,0.0,2019,3,26,13,85,13,1
2019-03-26 14:00:00-07:00,,0.0,2019,3,26,14,85,13,1
2019-03-26 15:00:00-07:00,,0.0,2019,3,26,15,85,13,1
2019-03-26 16:00:00-07:00,,0.0,2019,3,26,16,85,13,1
2019-03-26 17:00:00-07:00,,0.0,2019,3,26,17,85,13,1
2019-03-26 18:00:00-07:00,,0.0,2019,3,26,18,85,13,1
2019-03-26 19:00:00-07:00,,0.0,2019,3,26,19,85,13,1
2019-03-26 20:00:00-07:00,,0.0,2019,3,26,20,85,13,1
2019-03-26 21:00:00-07:00,,0.0,2019,3,26,21,85,13,1
2019-03-26 22:00:00-07:00,,0.0,2019,3,26,22,85,13,1
2019-03-26 23:00:00-07:00,,0.0,2019,3,26,23,85,13,1
2019-03-27 00:00:00-07:00,,0.0,2019,3,27,0,86,13,2
2019-03-27 01:00:00-07:00,,0.0,2019,3,27,1,86,13,2
2019-03-27 05:00:00-07:00,,0.0,2019,3,27,5,86,13,2
2019-03-27 06:00:00-07:00,,0.0,2019,3,27,6,86,13,2
2019-03-27 07:00:00-07:00,,0.0,2019,3,27,7,86,13,2
2019-03-27 08:00:00-07:00,,0.0,2019,3,27,8,86,13,2
2019-03-27 09:00:00-07:00,,0.0,2019,3,27,9,86,13,2
2019-03-27 10:00:00-07:00,,0.0,2019,3,27,10,86,13,2
2019-03-27 11:00:00-07:00,,0.0,2019,3,27,11,86,13,2
2019-03-27 12:00:00-07:00,,0.0,2019,3,27,12,86,13,2
2019-03-27 13:00:00-07:00,,0.0,2019,3,27,13,86,13,2
2019-03-27 14:00:00-07:00,,0.0,2019,3,27,14,86,13,2
2019-03-27 15:00:00-07:00,,0.0,2019,3,27,15,86,13,2
2019-03-27 16:00:00-07:00,,0.0,2019,3,27,16,86,13,2
2019-03-27 17:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,27,17,86,13,2
2019-03-27 18:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,27,18,86,13,2
2019-03-27 19:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,27,19,86,13,2
2019-03-27 20:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,27,20,86,13,2
2019-03-27 21:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,27,21,86,13,2
2019-03-27 22:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,27,22,86,13,2
2019-03-27 23:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,27,23,86,13,2
2019-03-28 00:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,28,0,87,13,3
2019-03-28 01:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,28,1,87,13,3
2019-03-28 05:00:00-07:00,,0.0,2019,3,28,5,87,13,3
2019-03-28 06:00:00-07:00,,0.0,2019,3,28,6,87,13,3
2019-03-28 07:00:00-07:00,,0.0,2019,3,28,7,87,13,3
2019-03-28 08:00:00-07:00,,0.0,2019,3,28,8,87,13,3
2019-03-28 09:00:00-07:00,,0.0,2019,3,28,9,87,13,3
2019-03-28 10:00:00-07:00,,0.0,2019,3,28,10,87,13,3
2019-03-28 11:00:00-07:00,,0.0,2019,3,28,11,87,13,3
2019-03-28 12:00:00-07:00,,0.0,2019,3,28,12,87,13,3
2019-03-28 13:00:00-07:00,,0.0,2019,3,28,13,87,13,3
2019-03-28 14:00:00-07:00,,0.0,2019,3,28,14,87,13,3
2019-03-28 15:00:00-07:00,,0.0,2019,3,28,15,87,13,3
2019-03-28 16:00:00-07:00,,0.0,2019,3,28,16,87,13,3
2019-03-28 17:00:00-07:00,,0.0,2019,3,28,17,87,13,3
2019-03-28 18:00:00-07:00,,0.0,2019,3,28,18,87,13,3
2019-03-28 19:00:00-07:00,,0.0,2019,3,28,19,87,13,3
2019-03-28 20:00:00-07:00,,0.0,2019,3,28,20,87,13,3
2019-03-28 21:00:00-07:00,,0.0,2019,3,28,21,87,13,3
2019-03-28 22:00:00-07:00,,0.0,2019,3,28,22,87,13,3
2019-03-28 23:00:00-07:00,,0.0,2019,3,28,23,87,13,3
2019-03-29 00:00:00-07:00,,0.0,2019,3,29,0,88,13,4
2019-03-29 01:00:00-07:00,,0.0,2019,3,29,1,88,13,4
2019-03-29 05:00:00-07:00,,0.0,2019,3,29,5,88,13,4
2019-03-29 06:00:00-07:00,,0.0,2019,3,29,6,88,13,4
2019-03-29 07:00:00-07:00,,0.0,2019,3,29,7,88,13,4
2019-03-29 08:00:00-07:00,,0.0,2019,3,29,8,88,13,4
2019-03-29 09:00:00-07:00,,0.0,2019,3,29,9,88,13,4
2019-03-29 10:00:00-07:00,,0.0,2019,3,29,10,88,13,4
2019-03-29 11:00:00-07:00,,0.0,2019,3,29,11,88,13,4
2019-03-29 12:00:00-07:00,,0.0,2019,3,29,12,88,13,4
2019-03-29 13:00:00-07:00,,0.0,2019,3,29,13,88,13,4
2019-03-29 14:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,29,14,88,13,4
2019-03-29 15:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,29,15,88,13,4
2019-03-29 16:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,16,88,13,4
2019-03-29 17:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,17,88,13,4
2019-03-29 18:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,18,88,13,4
2019-03-29 19:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,19,88,13,4
2019-03-29 20:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,20,88,13,4
2019-03-29 21:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,21,88,13,4
2019-03-29 22:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,22,88,13,4
2019-03-29 23:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,29,23,88,13,4
2019-03-30 00:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,30,0,89,13,5
2019-03-30 01:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,30,1,89,13,5
2019-03-30 05:00:00-07:00,,0.0,2019,3,30,5,89,13,5
2019-03-30 06:00:00-07:00,,0.0,2019,3,30,6,89,13,5
2019-03-30 07:00:00-07:00,,0.0,2019,3,30,7,89,13,5
2019-03-30 08:00:00-07:00,,0.0,2019,3,30,8,89,13,5
2019-03-30 09:00:00-07:00,,0.0,2019,3,30,9,89,13,5
2019-03-30 10:00:00-07:00,,0.0,2019,3,30,10,89,13,5
2019-03-30 11:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,11,89,13,5
2019-03-30 12:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,12,89,13,5
2019-03-30 13:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,13,89,13,5
2019-03-30 14:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,14,89,13,5
2019-03-30 15:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,15,89,13,5
2019-03-30 16:00:00-07:00,edmonds terminal status - 1 hour wait,1.0,2019,3,30,16,89,13,5
2019-03-30 17:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,30,17,89,13,5
2019-03-30 18:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,30,18,89,13,5
2019-03-30 19:00:00-07:00,edmonds terminal status - 2 hour wait,2.0,2019,3,30,19,89,13,5
2019-03-30 20:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,30,20,89,13,5
2019-03-30 21:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,30,21,89,13,5
2019-03-30 22:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,30,22,89,13,5
2019-03-30 23:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,30,23,89,13,5
2019-03-31 00:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,31,0,90,13,6
2019-03-31 01:00:00-07:00,no extended wait departing edmonds,0.0,2019,3,31,1,90,13,6
2019-03-31 05:00:00-07:00,,0.0,2019,3,31,5,90,13,6
2019-03-31 06:00:00-07:00,,0.0,2019,3,31,6,90,13,6
2019-03-31 07:00:00-07:00,,0.0,2019,3,31,7,90,13,6
2019-03-31 08:00:00-07:00,,0.0,2019,3,31,8,90,13,6
2019-03-31 09:00:00-07:00,,0.0,2019,3,31,9,90,13,6
2019-03-31 10:00:00-07:00,,0.0,2019,3,31,10,90,13,6
2019-03-31 11:00:00-07:00,,0.0,2019,3,31,11,90,13,6
2019-03-31 12:00:00-07:00,,0.0,2019,3,31,12,90,13,6
2019-03-31 13:00:00-07:00,,0.0,2019,3,31,13,90,13,6
2019-03-31 14:00:00-07:00,,0.0,2019,3,31,14,90,13,6
2019-03-31 15:00:00-07:00,,0.0,2019,3,31,15,90,13,6
2019-03-31 16:00:00-07:00,,0.0,2019,3,31,16,90,13,6
2019-03-31 17:00:00-07:00,,0.0,2019,3,31,17,90,13,6
2019-03-31 18:00:00-07:00,,0.0,2019,3,31,18,90,13,6
2019-03-31 19:00:00-07:00,,0.0,2019,3,31,19,90,13,6
2019-03-31 20:00:00-07:00,,0.0,2019,3,31,20,90,13,6
2019-03-31 21:00:00-07:00,,0.0,2019,3,31,21,90,13,6
2019-03-31 22:00:00-07:00,,0.0,2019,3,31,22,90,13,6
2019-03-31 23:00:00-07:00,,0.0,2019,3,31,23,90,13,6
2019-04-01 00:00:00-07:00,,0.0,2019,4,1,0,91,14,0
2019-04-01 01:00:00-07:00,,0.0,2019,4,1,1,91,14,0
2019-04-01 05:00:00-07:00,,0.0,2019,4,1,5,91,14,0
2019-04-01 06:00:00-07:00,,0.0,2019,4,1,6,91,14,0
2019-04-01 07:00:00-07:00,,0.0,2019,4,1,7,91,14,0
2019-04-01 08:00:00-07:00,,0.0,2019,4,1,8,91,14,0
2019-04-01 09:00:00-07:00,,0.0,2019,4,1,9,91,14,0
2019-04-01 10:00:00-07:00,,0.0,2019,4,1,10,91,14,0
2019-04-01 11:00:00-07:00,,0.0,2019,4,1,11,91,14,0
2019-04-01 12:00:00-07:00,,0.0,2019,4,1,12,91,14,0
2019-04-01 13:00:00-07:00,,0.0,2019,4,1,13,91,14,0
2019-04-01 14:00:00-07:00,,0.0,2019,4,1,14,91,14,0
2019-04-01 15:00:00-07:00,,0.0,2019,4,1,15,91,14,0
2019-04-01 16:00:00-07:00,,0.0,2019,4,1,16,91,14,0
2019-04-01 17:00:00-07:00,,0.0,2019,4,1,17,91,14,0
2019-04-01 18:00:00-07:00,,0.0,2019,4,1,18,91,14,0
2019-04-01 19:00:00-07:00,,0.0,2019,4,1,19,91,14,0
2019-04-01 20:00:00-07:00,,0.0,2019,4,1,20,91,14,0
2019-04-01 21:00:00-07:00,,0.0,2019,4,1,21,91,14,0
2019-04-01 22:00:00-07:00,,0.0,2019,4,1,22,91,14,0
2019-04-01 23:00:00-07:00,,0.0,2019,4,1,23,91,14,0
2019-04-02 00:00:00-07:00,,0.0,2019,4,2,0,92,14,1
2019-04-02 01:00:00-07:00,,0.0,2019,4,2,1,92,14,1
2019-04-02 05:00:00-07:00,,0.0,2019,4,2,5,92,14,1
2019-04-02 06:00:00-07:00,,0.0,2019,4,2,6,92,14,1
2019-04-02 07:00:00-07:00,,0.0,2019,4,2,7,92,14,1
2019-04-02 08:00:00-07:00,,0.0,2019,4,2,8,92,14,1
2019-04-02 09:00:00-07:00,,0.0,2019,4,2,9,92,14,1
2019-04-02 10:00:00-07:00,,0.0,2019,4,2,10,92,14,1
2019-04-02 11:00:00-07:00,,0.0,2019,4,2,11,92,14,1
2019-04-02 12:00:00-07:00,,0.0,2019,4,2,12,92,14,1
2019-04-02 13:00:00-07:00,,0.0,2019,4,2,13,92,14,1
2019-04-02 14:00:00-07:00,,0.0,2019,4,2,14,92,14,1
2019-04-02 15:00:00-07:00,,0.0,2019,4,2,15,92,14,1
2019-04-02 16:00:00-07:00,,0.0,2019,4,2,16,92,14,1
2019-04-02 17:00:00-07:00,,0.0,2019,4,2,17,92,14,1
2019-04-02 18:00:00-07:00,,0.0,2019,4,2,18,92,14,1
2019-04-02 19:00:00-07:00,,0.0,2019,4,2,19,92,14,1
2019-04-02 20:00:00-07:00,,0.0,2019,4,2,20,92,14,1
2019-04-02 21:00:00-07:00,,0.0,2019,4,2,21,92,14,1
2019-04-02 22:00:00-07:00,,0.0,2019,4,2,22,92,14,1
2019-04-02 23:00:00-07:00,,0.0,2019,4,2,23,92,14,1
2019-04-03 00:00:00-07:00,,0.0,2019,4,3,0,93,14,2
2019-04-03 01:00:00-07:00,,0.0,2019,4,3,1,93,14,2
2019-04-03 05:00:00-07:00,,0.0,2019,4,3,5,93,14,2
2019-04-03 06:00:00-07:00,,0.0,2019,4,3,6,93,14,2
2019-04-03 07:00:00-07:00,,0.0,2019,4,3,7,93,14,2
2019-04-03 08:00:00-07:00,,0.0,2019,4,3,8,93,14,2
2019-04-03 09:00:00-07:00,,0.0,2019,4,3,9,93,14,2
2019-04-03 10:00:00-07:00,,0.0,2019,4,3,10,93,14,2
2019-04-03 11:00:00-07:00,,0.0,2019,4,3,11,93,14,2
2019-04-03 12:00:00-07:00,,0.0,2019,4,3,12,93,14,2
2019-04-03 13:00:00-07:00,,0.0,2019,4,3,13,93,14,2
2019-04-03 14:00:00-07:00,,0.0,2019,4,3,14,93,14,2
2019-04-03 15:00:00-07:00,,0.0,2019,4,3,15,93,14,2
2019-04-03 16:00:00-07:00,,0.0,2019,4,3,16,93,14,2
2019-04-03 17:00:00-07:00,edmonds terminal status - one hour wait,1.0,2019,4,3,17,93,14,2
2019-04-03 18:00:00-07:00,edmonds terminal status - one hour wait,1.0,2019,4,3,18,93,14,2
2019-04-03 19:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,3,19,93,14,2
2019-04-03 20:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,3,20,93,14,2
2019-04-03 21:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,3,21,93,14,2
2019-04-03 22:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,3,22,93,14,2
2019-04-03 23:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,3,23,93,14,2
2019-04-04 00:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,4,0,94,14,3
2019-04-04 01:00:00-07:00,no extended wait departing edmonds,0.0,2019,4,4,1,94,14,3
2019-04-04 05:00:00-07:00,,0.0,2019,4,4,5,94,14,3
2019-04-04 06:00:00-07:00,,0.0,2019,4,4,6,94,14,3
2019-04-04 07:00:00-07:00,,0.0,2019,4,4,7,94,14,3
2019-04-04 08:00:00-07:00,,0.0,2019,4,4,8,94,14,3
2019-04-04 09:00:00-07:00,,0.0,2019,4,4,9,94,14,3
2019-04-04 10:00:00-07:00,,0.0,2019,4,4,10,94,14,3
2019-04-04 11:00:00-07:00,,0.0,2019,4,4,11,94,14,3
2019-04-04 12:00:00-07:00,,0.0,2019,4,4,12,94,14,3
2019-04-04 13:00:00-07:00,,0.0,2019,4,4,13,94,14,3
2019-04-04 14:00:00-07:00,,0.0,2019,4,4,14,94,14,3
2019-04-04 15:00:00-07:00,,0.0,2019,4,4,15,94,14,3
2019-04-04 16:00:00-07:00,,0.0,2019,4,4,16,94,14,3
2019-04-04 17:00:00-07:00,,0.0,2019,4,4,17,94,14,3
2019-04-04 18:00:00-07:00,,0.0,2019,4,4,18,94,14,3
2019-04-04 19:00:00-07:00,,0.0,2019,4,4,19,94,14,3
2019-04-04 20:00:00-07:00,,0.0,2019,4,4,20,94,14,3
2019-04-04 21:00:00-07:00,,0.0,2019,4,4,21,94,14,3
2019-04-04 22:00:00-07:00,,0.0,2019,4,4,22,94,14,3
